TextID,Sentence
19,"Страшно ясно, словно душа озарилась бесшумным взрывом, мелькнуло будущее воспоминание, мелькнула мысль, что точно так же, как теперь иногда вспоминается манера покойной матери при слишком громких за столом ссорах делать плачущее лицо и хвататься за висок, вспоминать придется когда-нибудь, с беспощадной, непоправимой остротой, обиженные плечи отца, сидящего за рваной картой, мрачного, в теплой домашней куртке, обсыпанной пеплом и перхотью; и все это животворно смешалось с сегодняшним впечатлением от синего дыма, льнувшего к желтым листьям на мокрой крыше."
19,"Промеж дверей невидимые, жадные пальцы отняли у него то, что он держал, и вот снова он лежал на кушетке, но уже не было прежнего томления."
19,"Громадная, живая, вытягивалась и загибалась стихотворная строка; на повороте сладко и жарко зажигалась рифма, и тогда появлялась, как на стене, когда поднимаешься по лестнице со свечой, подвижная тень дальнейших строк."
19,"4

Было так: на одном берегу реки — твой парк, твои луга, на другом — село."
19,"Местами в шоссе были глубокие выбоины; жирно лиловела грязь, пузырчатая вода цвета кофе с молоком стояла в колеях."
19,"Особенно отчетливо тянулись косные тени черных бревенчатых изб.

Мы шли в тени по утоптанной тропе вдоль мелочной лавки, вдоль трактира с изумрудной вывеской, вдоль дворов, полных солнца, дышащих навозом, свежим сеном."
19,"Школа была новая, каменная, обсаженная кленами."
19,"На пороге перед зияющею дверью баба, блестя белыми икрами, выжимала тряпку в ведро."
33,"Он смотрел на нее и на них издали, в бинокль, и четко видел их маленькие блестящие головки, — даже их костяные ноздри, скважины крепких, больших клювов, которыми они с одного удара убивали ужей."
33,"Кургузые туловища их с пушистыми пучками хвостов были туго покрыты стальным опереньем, чешуйчатые трости ног не в меру длинны и тонки — у одного совсем черные, у другого зеленоватые."
33,"Иногда они оба целыми часами стояли на одной ноге в непонятной неподвижности, иногда ни с того ни с сего подпрыгивали, раскрывая огромные крылья; а не то важно прогуливались, выступали медленно, мерно, поднимали лапы, в комок сжимая три их пальца, а ставили разлато, раздвигая пальцы, как хищные когти, и все время качали головками… Впрочем, когда она подбегала к ним, он уже ни о чем не думал и ничего не видел — видел только ее распустившийся сарафан, смертной истомой содрогаясь при мысли о ее смуглом теле под ним, о темных родинках на нем. А в тот последний их день, в то последнее их сидение рядом в гостиной на диване, над томом старой «Нивы», она тоже держала в руках его картуз, прижимала его к груди, как тогда, в лодке, и говорила, блестя ему в глаза радостными черно-зеркальными глазами:

— А я так люблю тебя теперь, что мне нет ничего милее даже вот этого запаха внутри картуза, запаха твоей головы и твоего гадкого одеколона!"
33,"За Курском, в вагоне-ресторане, когда после завтрака он пил кофе с коньяком, жена сказала ему:

— Что это ты столько пьешь?"
33,"Это уже, кажется пятая рюмка."
52,"Вон из элеватора пошел дым…

Ющин направился к корме, но туда не так легко было пробраться."
52,"На каждом шагу встречались разрушения, валялись куски железа, опрокинутые и разорванные на части переборки."
52,"Проломы были не только в бортах, но и в палубе."
11,Они сражались мужественно.
11,"Начдив вторые сутки был с войсками, и Левка, не найдя его в штабе, вернулся к себе в хату, почистил лошадей, облил водой колеса экипажа и лег спать в клуне."
11,"Сарай был набит свежим сеном, зажигательным, как духи."
11,Левка выспался и сел обедать.
11,"Хозяйка сварила ему картошки, залила ее простоквашей."
55,"Книга первая
        
        Глава I
        
        В конце января, овеянные первой оттепелью, хорошо пахнут вишневые сады."
55,"В полдень где-нибудь в затишке (если пригревает солнце) грустный, чуть внятный запах вишневой коры понимается с пресной сыростью талого снега, с могучим и древним духом проглянувшей из-под снега, из-под мертвой листвы земли."
55,"Тонкий многоцветный аромат устойчиво держится над садами до голубых потемок, до поры, пока не просунется сквозь голызины ветвей крытый прозеленью рог месяца, пока не кинут на снег жирующие зайцы опушенных крапин следов…
        А потом ветер принесет в сады со степного гребня тончайшее дыхание опаленной морозами полыни, заглохнут дневные запахи и звуки, и по чернобылу, по бурьянам, по выцветшей на стернях брице, по волнистым буграм зяби неслышно, серой волчицей придет с востока ночь, — как следы, оставляя за собой по степи выволочки сумеречных теней."
55,"* * *
        
        По крайнему к степи проулку январским вечером 1930 года въехал в хутор Гремячий Лог верховой."
55,"Возле речки он остановил усталого, курчаво заиневшего в пахах коня, спешился."
52,Среди этого хаоса валялись изувеченные трупы.
52,"Ющин бросился дальше, но ему преградили путь развалины офицерских кают и бушующее пламя."
52,Полыхало жаром и разъедало дымом глаза.
52,"Кругом настолько все изменилось, что Ющин не мог даже понять, куда он попал."
52,Он остановился перед люком с поломанным трапом и увидел под собою батарейную палубу.
54,"Вот, понюхай."
54,"Рутилов наклонился, оторвал шерстистый стебель белены, скомкал его вместе с листьями и грязно-белыми цветами и, растирая все это пальцами, поднес к носу Передонова."
54,"Тот поморщился от неприятного, тяжелого запаха."
54,"Рутилов говорил:

– Растереть да бросить, – вот и Варвара твоя."
54,"Она и мои сестры – это, брат, две большие разницы."
55,Поднятая целина.
68,"Обожженные, изможденные трудом и горем, они хранили величие духа и сияли, среди испытания, нетленной красотой, как великие статуи, пролежавшие тысячелетия в земле, выходили с язвами времени на теле, но сияющие вечной красотой великого мастера."
68,"Такую великую силу — стоять под ударом грома, когда всё падает вокруг, — бессознательно, вдруг, как клад найдет, почует в себе русская женщина из народа, когда пламень пожара пожрет ее хижину, добро и детей."
68,"С таким же немым, окаменелым ужасом, как бабушка, как новгородская Марфа, как те царицы и княгини, — уходит она прочь, глядя неподвижно на небо, и, не оглянувшись на столп огня и дыма, идет сильными шагами, неся выхваченного из пламени ребенка, ведя дряхлую мать и взглядом и ногой толкая вперед малодушного мужа, когда он, упав, грызя землю, смотрит назад и проклинает пламя…

Она идет, твердо шагая загорелыми ногами, дальше, дальше, не зная, где остановится или упадет, потеряв силу."
68,"Она верит, что рядом идет с ней другая сила и несет ее «беду», которую не снесла бы одна!"
68,В открыто смотрящем и ничего не видящем взгляде лежит сила страдать и терпеть.
19,"Мимоходом взглянул я на голубоватую карту; подумал: вот вся Россия так — солнце, ухабы… В углу блестел раздавленный мелок."
19,"А дальше, в небольшой мастерской, хорошо пахло столярным клеем, сосновыми опилками."
19,"Без пиджака, пухлый и потный, Пал Палыч строгал, выставив левую ногу, сочно играя рубанком по поющей белой доске."
19,В пыльном луче качалась взад и вперед его влажная плешь.
19,"На полу под верстаком легкими локонами вились опилки[8 - Описка Набокова, он имел в виду стружки."
27,"Мы уложим на этой переправе два, и три, и четыре батальона, и если даже отобьем фольверк, удержание его будет крайне затруднительно."
27,Я решительно против дальнейшей борьбы за плацдарм.
27,"– Нам нужен плацдарм, мы его должны иметь, мы его будем иметь, господин полковник, – проговорил генерал Добров и на носу его выступил пот, – дело идет не о пустом честолюбии, а дело идет о том, что с потерей плацдарма мой план наступления сводится к нулю."
27,"Полковник Свечин возражал, еще более багровея:

– Ваше превосходительство, войска физически не могут переходить речку под ураганным огнем, не будучи в должной мере поддержаны артиллерией, а, как вам известно, артиллерии поддержать их нечем."
27,"На это генерал ответил:

– Хорошо."
50,– Вы попали в отравленную зону!
50,"Видите, газовая бомба."
50,"На мостовой действительно лежал ящичек, из которого поспешно выбирался густой дым."
50,Подозрительные брюки были уже далеко.
50,В последний раз они сверкнули между двух потоков дыма и пропали.
39,"Слова эти были настолько неожиданными и нелепыми, что Степа решил, что ослышался."
39,В полном смятении он рысцой побежал в спальню и застыл на пороге.
39,"Волосы его шевельнулись, и на лбу появилась россыпь мелкого пота."
39,"Гость пребывал в спальне уже не один, а в компании."
39,"Во втором кресле сидел тот самый тип, что померещился в передней."
1,Кутузов смотрел в трубу вперед по большой дороге.
1,"Войдя по ступенькам входа на курган, Пьер взглянул впереди себя и замер от восхищенья перед красотою зрелища."
1,"Это была та же панорама, которою он любовался вчера с этого кургана; но теперь вся эта местность была покрыта войсками и дымами выстрелов, и косые лучи яркого солнца, поднимавшегося сзади, левее Пьера, кидали на нее в чистом утреннем воздухе пронизывающий с золотым и розовым оттенком свет и темные, длинные тени."
1,"Дальние леса, заканчивающие панораму, точно высеченные из какого-то драгоценного желто-зеленого камня, виднелись своей изогнутой чертой вершин на горизонте, и между ними за Валуевым прорезывалась большая Смоленская дорога, вся покрытая войсками."
1,Ближе блестели золотые поля и перелески.
26,Все трое закричали: «Га!
26,ва!
26,"Ха-ха!» – и подожгли костер, – повалил дым, затрещали сучья."
26,"Никита сказал, что ему бы нужно теперь идти."
26,"Ему на это ответили:

– Мы тебе руки свяжем, уведем в горы."
19,"Так вот: потерявший почти десять лет тому назад эту сестру, которую за ночные слезы особенно нежно любил; воротясь только что с кладбища, где дурацкая канитель с землей оживила воспоминание; столь тяжелый, слабый, нерасторопный, что не мог ни встать с колен, ни сойти с трамвайной площадки (протянутые вниз руки милосердно склонившегося кондуктора, — и по-моему, еще кто-то помогал из пассажиров); усталый, одинокий, толстый, стыдящийся со всеми тонкостями старомодной стыдливости своего заштопанного белья, истлевающих панталон, всей своей нехоленой, никем не любимой, дурно обставленной тучности, Василий Иванович был, однако, преисполнен какого-то неприличного счастья, происхождения неизвестного, не раз за всю его долгую и довольно-таки крутую жизнь удивлявшего его своим внезапным нашествием."
19,"Он сидел совсем тихо, положив руки (изредка только расправляя пальцы) на загиб трости и расставя широкие ляжки, так что округлое основание живота в раме расстегнутого пальто покоилось на краю скамейки."
19,"Пчелы обслуживали цветущую липу над ним; оттуда, из ее нарядной гущи, плыл мутный медовый запах, а внизу, в ее тени, вдоль панели, ярко желтела цветочная осыпь, похожая на протертый навозец."
19,"Через весь газон посредине сквера лежала красная мокрая кишка, и подальше из нее била сияющая вода с разноцветным призраком в ореоле брызг."
19,Между кустами боярышника и выдержанной в стиле шале публичной уборной сквозила сизая улица; там стоял толстым шутом рекламный столб и проходил с бряцанием и воем трамвай.
13,"Каламбур тут возможен: вращение вокруг частности — отвращение от целого… Ну — до свидания… Ухо чего-то болит… Прошу…

Он указал рукой на дверь в гостиную."
13,"Самгин приподнял тяжелую портьеру, открыл дверь, в гостиной никого не было, в углу горела маленькая лампа под голубым абажуром."
13,"Самгин брезгливо стер платком со своей руки ощущение теплого, клейкого пота."
13,"Дверь в столовую была приоткрыта, там, за столом, сидели трое мужчин и Елена."
13,"В жизни Клима Ивановича Самгина неожиданные встречи были часты и уже не удивляли его, но каждая из них вызывала все более тягостное впечатление ограниченности жизни, ее узости и бедности."
1,"Все это было оживленно, величественно и неожиданно; но то, что более всего поразило Пьера, – это был вид самого поля сражения, Бородина и лощины над Колочею по обеим сторонам ее."
1,"Над Колочею, в Бородине и по обеим сторонам его, особенно влево, там, где в болотистых берегах Война впадает в Колочу, стоял тот туман, который тает, расплывается и просвечивает при выходе яркого солнца и волшебно окрашивает и очерчивает все виднеющееся сквозь него."
1,"К этому туману присоединялся дым выстрелов, и по этому туману и дыму везде блестели молнии утреннего света – то по воде, то по росе, то по штыкам войск, толпившихся по берегам и в Бородине."
1,"Сквозь туман этот виднелась белая церковь, кое-где крыши изб Бородина, кое-где сплошные массы солдат, кое-где зеленые ящики, пушки."
1,"И все это двигалось или казалось движущимся, потому что туман и дым тянулись по всему этому пространству."
52,Вся кормовая половина была охвачена огнем.
52,"А вокруг не переставали падать снаряды, поднимая взрывами водяные смерчи."
52,"За кормою сквозь брызги виднелся «Орел», весь окутанный дымом, а за ним держали кильватер еще какие-то корабли."
52,"И непонятно было, почему это вся эскадра тянется за умирающим броненосцем «Бородино»."
52,"Гонимый ужасом, Ющин бросился обратно в носовой каземат, чтобы сообщить обо всем кондуктору Чепакину."
1,"Как в этой местности низов около Бородина, покрытых туманом, так и вне его, выше и особенно левее по всей линии, по лесам, по полям, в низах, на вершинах возвышений, зарождались беспрестанно сами собой из ничего, пушечные, то одинокие, то гуртовые, то редкие, то частые клубы дымов, которые, распухая, разрастаясь, клубясь, сливаясь, виднелись по всему этому пространству."
1,"Эти дымы выстрелов и, странно сказать, звуки их производили главную красоту зрелища."
1,"Пуфф!– вдруг виднелся круглый, плотный, играющий лиловым, серым и молочно-белым цветами дым, и бумм!"
29,"Часто сманивал Петра с генералами, мастерами, денщиками и карлами гулять и шалить на Кукуе, — выдумывал необыкновенные потехи."
29,"Не раз, разгоряченный вином, вскакивал, — бровь нависала, другая задиралась, сверкали зубы, багровел нос… И по-латыни читал из Вергилия:

«Прославим богов, щедро наполняющих вином кубки, и сердце — весельем, и душу — сладкой пищей…»

Петр очарованно глядел на него."
29,"За окнами шумел ветер, летя через тысячеверстные равнины, лесную да болотную глушь, лишь задерет солому на курной избе, да повалит пьяного мужика в сугроб, да звякнет мерзлым колоколом на покосившейся колокольне… А здесь — взлохмачены парики, красные лица, дым валит из длинных трубок, трещат свечи."
29,Шумство.
29,"Веселье…

— Быть пьяному синклиту нерушимо!"
55,"Обеспокоенный отсутствием сожителя, Половцев всю ночь не смыкал глаз, ужасно волновался, прислушивался к самому ничтожному звуку, доносившемуся извне."
55,"Лятьевский, пропахший ночной свежестью, возбужденный прогулкой, веселый, принес из сеней ведро с водой, бережно опустил в него цветы."
55,"В спертом воздухе горенки одуряюще пьяно, резко вспыхнул аромат петуний, душистого табака, ночной фиалки, еще каких-то неизвестных Половцеву цветов, — и тут произошло неожиданное: Половцев, этот железный есаул, всей грудью вдыхая полузабытые запахи цветов, вдруг расплакался… Он лежал в предрассветной тьме на своей вонючей койке, прижимая к лицу потные ладони, а когда рыдания стали душить его, рывком повернулся к стене, изо всей силы стиснул зубами угол подушки."
55,"Лятьевский, мягко ступая босыми ногами, ходил по теплым половицам горенки."
55,"В нем проснулась деликатность, и он чуть слышно насвистывал опереточные арии и делал вид, что ничего не слышит, ничего не замечает…
        Уже часов в одиннадцать дня, очнувшись от короткого, но тяжелого сна, Половцев хотел учинить Лятьевскому жестокий разнос за самовольную отлучку, но вместо этого сказал:
        — Воду в ведре надо бы переменить… завянут."
1,– раздавался через секунду звук этого дыма.
1,"«Пуф-пуф» – поднимались два дыма, толкаясь и сливаясь; и «бум-бум» – подтверждали звуки то, что видел глаз."
1,"Пьер оглядывался на первый дым, который он оставил округлым плотным мячиком, и уже на месте его были шары дыма, тянущегося в сторону, и пуф… (с остановкой) пуф-пуф – зарождались еще три, еще четыре, и на каждый, с теми же расстановками, бум… бум-бум-бум, – отвечали красивые, твердые, верные звуки."
1,"Казалось то, что дымы эти бежали, то, что они стояли, и мимо них бежали леса, поля и блестящие штыки."
1,"С левой стороны, по полям и кустам, беспрестанно зарождались эти большие дымы с своими торжественными отголосками, и ближе еще, по низам и лесам, вспыхивали маленькие, не успевавшие округляться дымки ружей и точно так же давали свои маленькие отголоски."
13,Это было и неприятно и непонятно.
13,"Через день, утром, он покачивался в плетеной бричке по дороге в Отрадное."
13,"Еще роса блестела на травах, но было уже душно; из-под ног пары толстых, пегих лошадей взлетала теплая, едкая пыль, крепкий запах лошадиного пота смешивался с пьяным запахом сена и отравлял тяжелой дремотой."
13,"По сторонам проселочной дороги, на полях, на огородах шевелились мужики и бабы; вдали, в мареве, колебалось наивное кружево Монастырской рощи."
13,"Бричка была неудобная, на жестких рессорах,

Самгина неприятно встряхивало, он не выспался и был недоволен тем, что пришлось ехать одному, — его место в коляске Марины занял Безбедов."
24,"И она невозмутимо продолжает есть и после обеда чувствует себя сонной, как удав, громко рыгает, пьет воду, икает и украдкой, если никто не видит, крестит себе рот по старой привычке."
24,"Но вот уже в коридорах и комнатах слышится звонкий голос Зоси:

– Одеваться, барышни, одеваться."
24,"Нечего рассиживаться... На работу...

Через несколько минут во всех комнатах заведения пахнет паленым волосом, борно-тимоловым мылом, дешевым одеколоном."
24,Девицы одеваются к вечеру.
24,"IV

Настали поздние сумерки, а за ними теплая темная ночь, но еще долго, до самой полуночи, тлела густая малиновая заря."
1,"Трах-та-та-тах – трещали ружья хотя и часто, но неправильно и бедно в сравнении с орудийными выстрелами."
1,"Пьеру захотелось быть там, где были эти дымы, эти блестящие штыки и пушки, это движение, эти звуки."
1,"Он оглянулся на Кутузова и на его свиту, чтобы сверить свое впечатление с другими."
1,"Все точно так же, как и он, и, как ему казалось, с тем же чувством смотрели вперед, на поле сражения."
55,"Лятьевский пожал плечами:
        — «Достал» — это слишком мягко, господин Половцев."
55,"«Украл» — жестче, но точнее."
55,"Прогуливаясь возле школы, уловил поразивший мое обоняние, божественный аромат и махнул в палисадник к учителю Шпыню, там и ополовинил две клумбы, чтобы хоть как-нибудь скрасить наше с вами гнусное существование."
55,Обещаю и впредь снабжать вас свежими цветами.
55,"— Нет уж, увольте!"
19,"Я боюсь, у меня не прибрано…

— Он, кажется, забыл, что приглашал меня, — сказала ты по-английски, когда мы стали подниматься по некрашеной скрипучей лестнице…

Я смотрел на спину твою, на шелковые клеточки твоей фуфайки."
19,"Внизу где-то, верно во дворе, раздавался звонкий бабий голос: «Герасим!"
19,"А, Герасим!» — и вдруг так ясно стало мне, что мир веками цвел, увядал, кружился, менялся только затем, чтобы вот сейчас, вот в это мгновенье связать в одно, слить в вертикальный аккорд голос, что прозвенел внизу, движенье твоих шелковых лопаток, запах сосновых досок."
19,"5

В комнате у Пал Палыча было солнечно и тесновато."
19,"Над постелью прибит был пунцовый коврик с желтым львом, вышитым посередке."
13,"Говорила она неутомимо, смущая Самгина необычностью суждений, но за неожиданной откровенностью их он не чувствовал простодушия и стал еще более осторожен в словах."
13,"На Невском она предложила выпить кофе, а в ресторане вела себя слишком свободно для девушки, как показалось Климу."
13,"— Я угощаю, — сказала она, спросив кофе, ликера, бисквитов, и расстегнула шубку; Клима обдал запах незнакомых духов."
13,"Сидели у окна; мимо стекол, покрытых инеем, двигался темный поток людей."
13,"Мышиными зубами кусая бисквиты, Нехаева продолжала:

— В России говорят не о том, что важно, читают не те книги, какие нужно, делают не то, что следует, и делают не для себя, а — напоказ."
13,— как много едят у нас!
13,"Когда приехали домой, она объявила:

— Я должна отдохнуть."
13,"Самгин, облегченно вздохнув, прошел в свою комнату; там стоял густой запах нафталина."
13,"Он открыл окно в сад; на траве под кленом сидел густобровый, вихрастый Аркадий Спивак, прилаживая к птичьей клетке сломанную дверцу, спрашивал свою миловидную няньку:

— А почему, если покойника везут, нельзя прятать руки в карманы?"
13,"Он помер оттого, что выпали зубы?"
51,"Черные,зеленые и рыжие нивы, как перед праздником, аккуратно разложены под солнцем."
51,"Хорошо все это или плохо, кто его знает, но на это приятно смотреть, это кажется простым и милым, хочется сделаться частью ясного майского дня."
51,"А под моими ногами загаженная почва Куряжа, старые стены, пропитанные запахом пота, ладана и клопов, вековые прегрешения попов и кровоточащая грязь беспризорщины."
51,"Нет, это конечно, не мир, это что-то иное, это как будто выдумано!"
51,"Я брожу по колонии, ко мне никто не подходит, но колонистов как будто становится больше."
11,"Она вынула грудь из черных кружев корсажа и понесла ее мне с осторожностью, как кормилица пищу."
11,Она приложила свою грудь к моей.
11,"Томительная теплота потрясла основы моей души, и капли пота, живого, движущегося пота, закипели между нашими сосками."
11,"«Марго, — хотел я крикнуть, — земля тащит меня на веревке своих бедствий, как упирающегося пса, но все же я увидел вас, Марго…»

Я хотел это крикнуть, но челюсти мои, сведенные внезапным холодом, не разжимались."
11,Тогда женщина отстранилась от меня и упала на колени.
55,Приезжий передал повод хозяину.
55,"Конь, лениво повинуясь движению чужой руки, высоко задирая голову на вытянутой шее и устало волоча задние ноги, пошел к конюшне."
55,"Он звонко стукнул копытом по деревянному настилу, всхрапнул, почуяв обжитый запах чужой лошади."
55,"Рука чужого человека легла на его храп, пальцы умело и бережно освободили натертые десны от пресного железа удил, и конь благодарно припал к сену."
55,"— Подпруги я ему отпустил, нехай постоит оседланный, а трошки охолонет — тогда расседлаю, — говорил хозяин, заботливо накидывая на коня нахолодавшую попонку."
48,Лондона о клондайкских золотоискателях и прозвище заглавного героя – «Время-не-ждет».]
48,время шло обычным своим порядком.
48,"За пыльным московским маем пришел пыльный июнь, в уездном городе N автомобиль Г-1, повредившись на ухабе, стоял уже две недели на углу Старопанской площади и улицы имени тов. Губернского, время от времени заволакивая окрестность отчаянным дымом."
48,Из Старгородского допра выходили поодиночке сконфуженные участники заговора «Меча и орала» – у них была взята подписка о невыезде.
48,"Вдова Грицацуева (знойная женщина, мечта поэта) возвратилась к своему бакалейному делу и была оштрафована на пятнадцать рублей за то, что не вывесила на видном месте прейскурант цен на мыло, перец, синьку и прочие мелочные товары."
13,Не ухватишь.
13,"«Это я слышал или читал», — подумал Самгин, и его ударила скука: этот день, зной, поля, дорога, лошади, кучер и все, все вокруг он многократно видел, все это сотни раз изображено литераторами, живописцами."
13,"В стороне от дороги дымился огромный стог сена, серый пепел сыпался с него, на секунду вспыхивали, судорожно извиваясь, золотисто-красненькие червячки, отовсюду из черно-серого холма выбивались курчавые, синие струйки дыма, а над стогом дым стоял беловатым облаком."
13,— Подожгли?
13,— спросил Самгин.
55,"И вообще всегда вы пытаетесь говорить со мной пренебрежительным тоном, а напрасно, представитель великой Польши."
55,Ваш тон и ваши разговорчики дурно пахнут.
55,"Впрочем, ведь это о вашей державе в двадцатых годах говорили: «Еще Польска не сгинела, но дала уже душок»…
        Лятьевский трагически восклицал:
        — Боже мой, какое духовное убожество!"
55,"Карты и сабля, сабля и карты… Вы за полгода не прочли ни одного печатного слова."
55,Как вы одичали!
1,Пьер подъехал к ним.
1,"Сам того не зная, Пьер заехал к мосту через Колочу, который был между Горками и Бородиным и который в первом действии сражения (заняв Бородино) атаковали французы."
1,"Пьер видел, что впереди его был мост и что с обеих сторон моста и на лугу, в тех рядах лежащего сена, которые он заметил вчера, в дыму что-то делали солдаты; но, несмотря на неумолкающую стрельбу, происходившую в этом месте, он никак не думал, что тут-то и было поле сражения."
1,"Он не слыхал звуков пуль, визжавших со всех сторон, и снарядов, перелетавших через него, не видал неприятеля, бывшего на той стороне реки, и долго не видал убитых и раненых, хотя многие падали недалеко от него."
1,"С улыбкой, не сходившей с его лица, он оглядывался вокруг себя."
13,"Он оделся очень парадно, надел новые перчатки и побрил растительность на подбородке."
13,"По улице, среди мокрых домов, метался тревожно осенний ветер, как будто искал где спрятаться, а над городом он чистил небо, сметая с него грязноватые облака, обнажая удивительно прозрачную синеву."
13,"В светлом, о двух окнах, кабинете было по-домашнему уютно, стоял запах хорошего табака; на подоконниках — горшки неестественно окрашенных бегоний, между окнами висел в золоченой раме желто-зеленый пейзаж, из тех, которые прозваны «яичницей с луком»: сосны на песчаном обрыве над мутнозеленой рекою."
13,"Ротмистр Попов сидел в углу за столом, поставленным наискось от окна, курил папиросу, вставленную в пенковый мундштук, на мундштуке — палец лайковой перчатки."
