TextID,Author,Title,Sentence
13,Максим Горький,Жизнь Клима Самгина,"Он вкусно пил чай, вкусно грыз мелкими зубами пресные лепешки, замешанные на сливках, от него, как от плодового дерева, исходил приятный запах."
13,Максим Горький,Жизнь Клима Самгина,"Ночь была теплая, но в садах тихо шумел свежий ветер, гоня по улице волны сложных запахов."
13,Максим Горький,Жизнь Клима Самгина,"Именно так чувствовал Самгин: все благожелательно — луна, ветер, запахи, приглушенный полуночью шумок города и эти уютные гнезда миролюбивых потомков стрельцов, пушкарей, беглых холопов, озорных казаков, скуластой, насильно крещенной мордвы и татар, покорных судьбе."
13,Максим Горький,Жизнь Клима Самгина,"Шагая в ногу с Иноковым, он как бы таял в свете солнца, в жарком воздухе, густо насыщенном запахом иссушенных трав."
13,Максим Горький,Жизнь Клима Самгина,"Теплый, тошный запах табака и кухни наполнял комнату, и казалось естественным, что воздух окрашен в мутносиний цвет."
13,Максим Горький,Жизнь Клима Самгина,"— У себя в комнате, на столе, — угрюмо ответил Иноков; он сидел на подоконнике, курил и смотрел в черные стекла окна, застилая их дымом."
13,Максим Горький,Жизнь Клима Самгина,"У двери, мечтательно покуривая, прижался околоточный надзиратель, он пускал дым за дверь, где неподвижно стояли двое штатских и откуда притекал запах йодоформа."
13,Максим Горький,Жизнь Клима Самгина,"В светлом, о двух окнах, кабинете было по-домашнему уютно, стоял запах хорошего табака; на подоконниках — горшки неестественно окрашенных бегоний, между окнами висел в золоченой раме желто-зеленый пейзаж, из тех, которые прозваны «яичницей с луком»: сосны на песчаном обрыве над мутнозеленой рекою."
13,Максим Горький,Жизнь Клима Самгина,"И, наклонясь к Самгину через стол, он иронически продекламировал:

		Простой цветочек дикой
		Попал в один букет с гвоздикой."
13,Максим Горький,Жизнь Клима Самгина,"Строгая, чистая комната Лидии пропитана запахом скверного табака и ваксы; от сапогов Дьякона пахнет дегтем, от белобрысого юноши — помадой, а иконописец Одинцов источает запах тухлых яиц."
13,Максим Горький,Жизнь Клима Самгина,"Но, хотя я и лишен сана, все же невместно мне навоз убирать."
13,Максим Горький,Жизнь Клима Самгина,"Иногда, слушая Дьякона или Маракуева, она, отвернувшись, морщит хрящеватый нос, сжимает тонкие ноздри, как бы обоняя неприятный запах."
13,Максим Горький,Жизнь Клима Самгина,"В воздухе стоял тот вкусный запах, похожий на запах первых огурцов, каким снег пахнет только в марте."
13,Максим Горький,Жизнь Клима Самгина,"Два окна занавешены тяжелыми драпировками, зеленоватый сумрак комнаты насыщен запахом сигары."
13,Максим Горький,Жизнь Клима Самгина,"Морщась от дыма, она взяла чашку чая, вылила чай в полоскательницу и сказала:

— Налей крепкого."
13,Максим Горький,Жизнь Клима Самгина,"За час перед этим землю обильно полил весенний дождь, теплый воздух был сыроват, но насыщен запахом свежей листвы, луна затейливо разрисовала землю тенями деревьев."
13,Максим Горький,Жизнь Клима Самгина,"Удивительна была каменная тишина теплых, лунных ночей, странно густы и мягки тени, необычны запахи, Клим находил, что все они сливаются в один — запах здоровой, потной женщины."
13,Максим Горький,Жизнь Клима Самгина,"— Рано он все-таки…

С Айно у него уже, видимо, установились дружеские отношения: Климу казалось, что она посматривает на Дмитрия сквозь дым папиросы с тем платоническим удовольствием, с каким женщины иногда смотрят на интересных подростков."
13,Максим Горький,Жизнь Клима Самгина,"Днем по улицам летала пыль строительных работ, на Невском рабочие расковыривали торцы мостовой, наполняя город запахом гнилого дерева; весь город казался вспотевшим."
13,Максим Горький,Жизнь Клима Самгина,"Вчуже обидно, право: девушка сочная, как лимончик…

Добродушная преданность людям и материнское огорчение Анфимьевны, вкусно сваренный ею кофе, комнаты, напитанные сложным запахом старого, устойчивого жилья, — все это настроило Самгина тоже благодушно."
13,Максим Горький,Жизнь Клима Самгина,Стоял запах карболовой кислоты и плесени.
13,Максим Горький,Жизнь Клима Самгина,"Но он будет толкать меня в другую сторону…»

Со двора поднимался гнилой запах мыла, жира; воздух был горяч и неподвижен."
13,Максим Горький,Жизнь Клима Самгина,"В ее комнате стоял тяжелый запах пудры, духов и от обилия мебели было тесно, как в лавочке старьевщика."
13,Максим Горький,Жизнь Клима Самгина,Трудовой шум и жирный запах сырой глины стоял в потном воздухе.
13,Максим Горький,Жизнь Клима Самгина,"Из оркестра ей подали огромный букет роз, потом корзину орхидей, украшенную широкой оранжевой лентой."
13,Максим Горький,Жизнь Клима Самгина,"Раньше Лютов не курил, да и теперь, очевидно, не научился, слишком часто втягивал дым, жевал мундштук, морщился; борта его фрака были осыпаны пеплом."
13,Максим Горький,Жизнь Клима Самгина,"Тугое лицо ее лоснилось радостью, и она потягивала воздух носом, как бы обоняя приятнейший запах."
13,Максим Горький,Жизнь Клима Самгина,"Рассказывая, она смотрела в угол сада, где, между зеленью, был виден кусок крыши флигеля с закоптевшей трубой; из трубы поднимался голубоватый дымок, такой легкий и прозрачный, как будто это и не дым, а гретый воздух."
13,Максим Горький,Жизнь Клима Самгина,"Ночью дождя не было, а была тяжкая духота, она мешала спать, вливаясь в открытое окно бесцветным, жарким дымом, вызывая испарину."
13,Максим Горький,Жизнь Клима Самгина,"Город, чисто вымытый дождем, празднично сиял, солнце усердно распаривало землю садов, запахи свежей зелени насыщали неподвижный воздух."
13,Максим Горький,Жизнь Клима Самгина,"Самгин вышел в столовую, там сидел доктор Любомудров, писал что-то и дышал на бумагу дымом папиросы."
13,Максим Горький,Жизнь Клима Самгина,"Из окон флигеля выплывал дым кадила, запах тубероз; на дворе стояла толпа благочестивых зрителей и слушателей; у решетки сада прижался Иван Дронов, задумчиво почесывая щеку краем соломенной шляпы."
13,Максим Горький,Жизнь Клима Самгина,"Легкий, шумный, он был сильно надушен одеколоном и, одетый в широкий клетчатый костюм, несколько напоминал клоуна."
13,Максим Горький,Жизнь Клима Самгина,"А город, окутанный знойным туманом и густевшими запахами соленой рыбы, недубленых кож, нефти, стоял на грязном песке; всюду, по набережной и в пыли на улицах, сверкала, как слюда, рыбья чешуя, всюду медленно шагали распаренные восточные люди, в тюбетейках, чалмах, халатах; их было так много, что город казался не русским, а церкви — лишними в нем. В тени серых, невысоких стен кремля сидели и лежали калмыки, татары, персы, вооруженные лопатами, ломами, можно было подумать, что они только что взяли город с боя и, отдыхая, дожидаются, когда им прикажут разрушить кремль."
13,Максим Горький,Жизнь Клима Самгина,"Создавалось впечатление мрачного обмана, как будто лошади тяжко шагали не вверх, а вниз, в бесконечно глубокую щель между гор, наполненную мглою, синеватой, как дым."
13,Максим Горький,Жизнь Клима Самгина,"Темнота, уже черная, дышала неживым холодком, лишенным запахов."
13,Максим Горький,Жизнь Клима Самгина,В трех шагах от него Самгин уже слышал холодноватый запах ментола.
13,Максим Горький,Жизнь Клима Самгина,"Мутноголубые дали, синеватая мгла лесов, игра ветра колосьями хлеба, пение жаворонков, хмельные запахи — все это, вторгаясь в душу, умиротворяло ее."
13,Максим Горький,Жизнь Клима Самгина,"На барьерах лож, рядом с коробками конфект, букетами цветов, лежали груди, и в их обнаженности было что-то от хвастовства нищих, которые показывают уродства свои для того, чтоб разжалобить."
13,Максим Горький,Жизнь Клима Самгина,"Он славился как человек очень деловой, любил кутнуть в «Стрельне», у «Яра», ежегодно ездил в Париж, с женою давно развелся, жил одиноко в большой, холодной квартире, где даже в ясные дни стоял пыльный сумрак, неистребимый запах сигар и сухого тления."
13,Максим Горький,Жизнь Клима Самгина,"Особенно был густ этот запах в угрюмом кабинете, где два шкафа служили как бы окнами в мир толстых книг, а настоящие окна смотрели на тесный двор, среди которого спряталась в деревьях причудливая церковка."
13,Максим Горький,Жизнь Клима Самгина,"А сегодня говорит, дирижируя сигарой:

— Мы, испытанные общественные работники… И голос его струится так же фигурно, как дым сигары."
13,Максим Горький,Жизнь Клима Самгина,"Въехали в рощу тонкоствольной, свинцовой ольхи, в кислый запах болота, гниющей листвы, под бричкой что-то хряснуло, она запрокинулась назад и набок, вытряхнув Самгина."
13,Максим Горький,Жизнь Клима Самгина,"Сняв сапог, развернув онучу, он испортил воздух крепким запахом пота, Самгин отодвинулся в сторону, но возница предупредил его:

— Не очень показывайтесь."
13,Максим Горький,Жизнь Клима Самгина,"Но он видел, что это неверно: рабочие стояли уже и впереди его, от них исходил тяжелый запах машинного масла."
13,Максим Горький,Жизнь Клима Самгина,"Когда он снова остался наедине с собою, его обняла холодным дымом скука знакомой тревоги."
13,Максим Горький,Жизнь Клима Самгина,"В это утро он блестел более, чем всегда, и более крепок был запах одеколона, исходивший от него."
13,Максим Горький,Жизнь Клима Самгина,"А плечо в плечо с Прейсом навалился грудью на стол бритоголовый; синий череп его торчал почти на средине стола; пошевеливая острыми костями плеч, он, казалось, хочет весь вползти на стол.

Освещая стол, лампа оставляла комнату в сумраке, наполненном дымом табака; у стены, вытянув и неестественно перекрутив длинные ноги, сидел Поярков, он, как всегда, низко нагнулся, глядя в пол, рядом — Алексей Гогин и человек в поддевке и смазных сапогах, похожий на извозчика; вспыхнувшая в углу спичка осветила курчавую бороду Дунаева."
13,Максим Горький,Жизнь Клима Самгина,"Дым гуще, вонь будет, а вреда — нет."
13,Максим Горький,Жизнь Клима Самгина,"Кутузов смотрел на него улыбаясь и вежливо пускал дым из угла рта в сторону патрона, патрон отмахивался ладонью; лицо у него было безнадежное, он гладил подбородок карандашом и смотрел на синий череп, качавшийся пред ним."
13,Максим Горький,Жизнь Клима Самгина,"Таял снег, и от него уже исходил запах весенней сырости."
13,Максим Горький,Жизнь Клима Самгина,"В комнате ее было тесно, из сада втекал запах навоза, кровать узка и скрипела."
13,Максим Горький,Жизнь Клима Самгина,В комнате сгущался кисловатый запах.
13,Максим Горький,Жизнь Клима Самгина,"Стиснутые низенькими сараями, стеной амбара и задним фасадом дома, они образовали на земле толстый слой изношенных одежд, от них исходил запах мыла, прелой кожи, пота."
13,Максим Горький,Жизнь Клима Самгина,"В центре небольшого парка из-под земли бьет толстая струя рыжевато-мутной воды, распространяя в воздухе солоноватый запах рыбной лавки."
13,Максим Горький,Жизнь Клима Самгина,"Самгин, облегченно вздохнув, прошел в свою комнату; там стоял густой запах нафталина."
13,Максим Горький,Жизнь Клима Самгина,"Жуликоватый старикан, чувствует запах завтрашнего дня."
13,Максим Горький,Жизнь Клима Самгина,"Только на Варшавском вокзале, когда новенький локомотив, фыркнув паром, повернул красные, ведущие колеса, а вагон вздрогнул, покатился и подкрашенное лицо матери уродливо расплылось, стерлось, — Самгин, уже надевший шапку, быстро сорвал ее с головы, и где-то внутри его тихо и вопросительно прозвучало печальное слово:

«Навсегда?»

Дул ветер, окутывая вокзал холодным дымом, трепал афиши на стене, раскачивал опаловые, жужжащие пузыри электрических фонарей на путях."
13,Максим Горький,Жизнь Клима Самгина,"Черные трубы фабрик упирались в небо, оно имело вид застывшей тучи грязнорыжего дыма, а дым этот рождался за дверями и окнами трактиров, наполненных желтым огнем."
13,Максим Горький,Жизнь Клима Самгина,"В синем табачном дыме, пропитанном запахом кожи, масла, дегтя, Самгин видел вытянутые шеи, затылки, лохматые головы, они подскакивали, исчезали, как пузыри на воде."
13,Максим Горький,Жизнь Клима Самгина,"Выгибая грудь, он прижимал к ней кулак, выпрямлялся, возводя глаза в сизый дым над его головою, и молчал, точно вслушиваясь в шорох приглушенных голосов, в тяжелые вздохи и кашель."
13,Максим Горький,Жизнь Клима Самгина,"Забор был высок, бесконечно длинен и уходил в темноту, в дым, но в одном месте он переломился, образовал угол, на углу стоял Туробоев, протягивая руку, и кричал:

«Он — поймет!»

К постели подошли двое толстых и стали переворачивать Самгина с боку на бок."
13,Максим Горький,Жизнь Клима Самгина,"Курил он жадно, глубоко заглатывая дым, выпуская его через ноздри."
13,Максим Горький,Жизнь Клима Самгина,"Он шагал стремительно, наклонясь вперед, сунув руки в карманы и оставляя за собой в воздухе голубые волокна дыма папиросы."
13,Максим Горький,Жизнь Клима Самгина,"На Неве было холоднее, чем на улицах, бестолково метался ветер, сдирал снег, обнажая синеватые лысины льда, окутывал ноги белым дымом."
13,Максим Горький,Жизнь Клима Самгина,"К стеклу прижалось толстое лицо швейцара; щелкнул замок, взныли стекла, лицо Самгина овеял теплый запах съестного."
13,Максим Горький,Жизнь Клима Самгина,"В карете гостиницы, вместе с двумя немыми, которые, спрятав головы в воротники шуб, явно не желали ничего видеть и слышать, Самгин, сквозь стекло в двери кареты, смотрел во тьму, и она казалась материальной, весомой, леденящим испарением грязи города, крови, пролитой в нем сегодня, испарением жестокости и безумия людей."
13,Максим Горький,Жизнь Клима Самгина,"Закурив очень вонючую папиросу, он посмотрел в синий дым ее, сунул руку за голенище сапога и положил на стол какую-то медную вещь, похожую на ручку двери."
13,Максим Горький,Жизнь Клима Самгина,"Как ураган: с громом, с дымом, с воем влетел на станцию поезд, и все вагоны сразу стошнило солдатами."
13,Максим Горький,Жизнь Клима Самгина,"Жадно затянувшись дымом, он продолжал с увлечением."
13,Максим Горький,Жизнь Клима Самгина,"— Он схватил Клима за правую руку, заглянул в лицо его, обдал запахом теплой водки и спросил: — Верно?"
13,Максим Горький,Жизнь Клима Самгина,"А «Наш край» решено прикрыть…

— Все это — ненадолго, ненадолго, — сказал доктор, разгоняя дым рукой."
13,Максим Горький,Жизнь Клима Самгина,"Потом снова начала чадить словами, точно головня горьким дымом."
13,Максим Горький,Жизнь Клима Самгина,"День был тихий, ясный, небо чисто вымыто ночным дождем, воздух живительно свеж, рыжеватый плюш дерна источал вкусный запах."
13,Максим Горький,Жизнь Клима Самгина,"Такое безумное время, я — одна…

От ее невыносимо пестрого халата, от распущенных по спине волос исходил запах каких-то новых, очень крепких духов."
13,Максим Горький,Жизнь Клима Самгина,"Закурил папиросу и стал пускать струи дыма в зеркало, сизоватый дым на секунды стирал лицо и, кудряво расползаясь по стеклу, снова показывал мертвые кружочки очков, хрящеватый нос, тонкие губы и острую кисточку темненькой бороды."
13,Максим Горький,Жизнь Клима Самгина,"Хмельной и почти горячий воздух, наполненный вкусными запахами, в минуту согрел Клима и усилил его аппетит."
13,Максим Горький,Жизнь Клима Самгина,"Есть что-то страшное в том, что человек этот обыкновенен, как все тут, в огнях, в дыму, — страшное в том, что он так же прост, как все люди, и — не похож на людей."
13,Максим Горький,Жизнь Клима Самгина,"От пуховика исходил тошный запах прели, спину кололо что-то жесткое: это оказалась цепочка с металлическим квадратным предметом на ней."
13,Максим Горький,Жизнь Клима Самгина,"Лежа в постели, Самгин следил, как дым его папиросы сгущает сумрак комнаты, как цветет огонь свечи, и думал о том, что, конечно, Москва, Россия устали за эти годы социального террора, возглавляемого царем «карликовых людей», за десять лет студенческих волнений, рабочих демонстраций, крестьянских бунтов."
13,Максим Горький,Жизнь Клима Самгина,"Бесшумно отворялись двери, торопливо бегали белые фигуры сиделок, от стены исходил запах лекарств, в стекла окна торкался ветер."
13,Максим Горький,Жизнь Клима Самгина,"Пояркова искать вам не надо, а поезжайте вы… — Он сообщал адрес, и через некоторое время Самгин сидел в доме Российского страхового общества, против манежа, в квартире, где, почему-то, воздух был пропитан запахом керосина."
13,Максим Горький,Жизнь Клима Самгина,"Над баррикадой воздух был красноват и струился, как марево, — ноздри щекотал запах дыма."
13,Максим Горький,Жизнь Клима Самгина,"Самгин пошел в дом, ощущая противный запах и тянущий приступ тошноты."
13,Максим Горький,Жизнь Клима Самгина,"После ухода Анфимьевны тишина в комнатах стала тяжелей, гуще, как бы только для того, чтобы ясно был слышен голос Якова, — он струился из кухни вместе с каким-то едким, горьковатым запахом:

— Когда мы не научимся…

Самгин отметил: «Говорить — не умеет, следовало сказать — если, а не — когда»."
13,Максим Горький,Жизнь Клима Самгина,"Самгин видел, как отскакивали куски льда, обнажая остов баррикады, как двое пожарных, отломив спинку дивана, начали вырывать из нее мочальную набивку, бросая комки ее третьему, а он, стоя на коленях, зажигал спички о рукав куртки; спички гасли, но вот одна из них расцвела, пожарный сунул ее в мочало, и быстро, кудряво побежали во все стороны хитренькие огоньки, исчезли и вдруг собрались в красный султан; тогда один пожарный поднял над огнем бочку, вытряхнул из нее солому, щепки; густо заклубился серый дым, — пожарный поставил в него бочку, дым стал более густ, и затем из бочки взметнулось густокрасное пламя."
13,Максим Горький,Жизнь Клима Самгина,"Прошел в кабинет к себе, там тоже долго стоял у окна, бездумно глядя, как горит костер, а вокруг него и над ним сгущается вечерний сумрак, сливаясь с тяжелым, серым дымом, как из-под огня по мостовой плывут черные, точно деготь, ручьи."
13,Максим Горький,Жизнь Клима Самгина,"Костер стал гореть не очень ярко; тогда пожарные, входя во дворы, приносили оттуда тюленья дров, подкладывали их в огонь, — на минуту дым становился гуще, а затем огонь яростно взрывал его, и отблески пламени заставляли дома дрожать, ежиться."
13,Максим Горький,Жизнь Клима Самгина,"Казалось, что бухающие удары распространяют в туманном воздухе гнилой запах, точно лопались огромнейшие, протухшие яйца."
13,Максим Горький,Жизнь Клима Самгина,"Так вот, про тебя известно, что ты баррикады строил…

Он замолчал, вопросительно глядя на Самгина, а Клим, закрыв лицо свое дымом, сказал:

— Чепуха."
13,Максим Горький,Жизнь Клима Самгина,"В кармане жилета замедленно щелкали часы, из кухни доносился острый запах соленой рыбы."
13,Максим Горький,Жизнь Клима Самгина,"Говорил он сиповато, часто и тяжело отдувался, выдувая длинные струи пара, пропитанного запахами вина и табака."
13,Максим Горький,Жизнь Клима Самгина,"Поручика в купе уже не было, о нем напоминал запах коньяка, медный изогнутый прут и занавеска под столиком."
13,Максим Горький,Жизнь Клима Самгина,"Вдали на пригорке, пышно окутанном серебряной парчой, курились розоватым дымом трубы домов, по снегу на крышах ползли тени дыма, сверкали в небе кресты и главы церквей, по белому полю тянулся обоз, темные маленькие лошади качали головами, шли толстые мужики в тулупах, — все было игрушечно мелкое и приятное глазам."
13,Максим Горький,Жизнь Клима Самгина,"В чистеньком номере было тепло, уютно, благосклонно ворчал самовар, вкусный запах чая и Дуняшиных духов приятно щекотал ноздри."
13,Максим Горький,Жизнь Клима Самгина,"Монумент окружали связанные цепями пушки, воткнутые в землю, как тумбы, и невысокие, однообразно подстриженные деревья, похожие на букеты белых цветов."
13,Максим Горький,Жизнь Клима Самгина,"И запах вокруг нее — восточный: кипарисом, ладаном, коврами."
13,Максим Горький,Жизнь Клима Самгина,После нее остался запах духов и на ночном столике браслет с красными камешками.
13,Максим Горький,Жизнь Клима Самгина,"Переложил подушки так, чтоб не видеть нахально светлое лицо луны, закурил папиросу и погрузился в сизый дым догадок, самооправданий, противоречий, упреков."
13,Максим Горький,Жизнь Клима Самгина,"Казалось, что Дронов не ушел, а расплылся в воздухе серым, жирненьким дымом."
13,Максим Горький,Жизнь Клима Самгина,Запах жженой бумаги вынудил его открыть форточку.
13,Максим Горький,Жизнь Клима Самгина,"Самгин кидал, как за санями взорвался пучок огня, похожий на метлу, разодрал воздух коротким ударом грома, взметнул облако снега и зеленоватого дыма; все вокруг дрогнуло, зазвенели стекла, — Самгин пошатнулся от толчка воздухом в грудь, в лицо и крепко прилепился к стене, на углу."
13,Максим Горький,Жизнь Клима Самгина,"Он видел, как в прозрачном облаке дыма и снега кувыркалась фуражка; она первая упала на землю, а за нею падали, обгоняя одна другую, щепки, серые и краевые тряпки; две из них взлетели особенно высоко и, легкие, падали страшно медленно, точно для того, чтоб навсегда остаться в памяти."
13,Максим Горький,Жизнь Клима Самгина,"Потом она обожгла щеку его одеколоном, больно поковыряла ее острым ногтем и уже совсем спокойно сказала:

— Железинка воткнулась, — пустяки!"
13,Максим Горький,Жизнь Клима Самгина,"В вестибюле гостиницы его встретил очень домашний, успокаивающий запах яблоков и сушеных грибов, а хозяйка, радушная, приятная старушка, жалобно и виновато сказала:

— Слыхали, какое ужасное событие?"
13,Максим Горький,Жизнь Клима Самгина,"Калитку открыл широкоплечий мужик в жилетке, в черной шапке волос на голове; лицо его густо окутано широкой бородой, и от него пахло дымом."
13,Максим Горький,Жизнь Клима Самгина,"На полу — толстый ковер малинового цвета, вокруг — много мебели карельской березы, тускло блестит бронза; на стенах — старинные литографии, комнату наполняет сладковатый, неприятный запах."
13,Максим Горький,Жизнь Клима Самгина,"— Ну, перестань же, перестань, — машинально уговаривал он, хотя Дуняша не мешала ему, да и видел он ее далеко от себя, за облаком табачного дыма."
13,Максим Горький,Жизнь Клима Самгина,"Говорила она долго, но Самгин слушал невнимательно, премудрые слова ее о духе скользили мимо него, исчезали вместе с дымом от папиросы, память воспринимала лишь отдельные фразы."
13,Максим Горький,Жизнь Клима Самгина,"Скушав бисквит, она облизнула губы, и снова заклубился дым ее речи:

— Вы, интеллигенты, в статистику уверовали: счет, мера, вес!"
13,Максим Горький,Жизнь Клима Самгина,"Наконец она ушла, оставив на столе носовой платок, от которого исходил запах едких духов, а он отправился в кабинет разбирать книги, единственное богатство свое."
13,Максим Горький,Жизнь Клима Самгина,"Была оттепель, мостовые порыжели, в сыроватом воздухе стоял запах конского навоза, дома как будто вспотели, голоса людей звучали ворчливо, и раздирал уши скрип полозьев по обнаженному булыжнику."
13,Максим Горький,Жизнь Клима Самгина,"— Нежных Табаков не курю, а дым — есть дым!"
13,Максим Горький,Жизнь Клима Самгина,"Книжник, затенив лицо свое зеленоватым дымом, ответил рябому:

— Верно, я не доктор для людей, я — для скотов, ветеринар я."
13,Максим Горький,Жизнь Клима Самгина,"Остановясь среди комнаты, глядя в дым своей папиросы, он пропустил перед собою ряд эпизодов: гибель Бориса Варавки, покушение Макарова на самоубийство, мужиков, которые поднимали колокол «всем миром», других, которые сорвали замок с хлебного магазина, 9 Января, московские баррикады — все, что он пережил, вплоть до убийства губернатора."
13,Максим Горький,Жизнь Клима Самгина,"В черном кабинете стоял неприятный запах, возбуждая желание чихать; за окнами шумел, завывал ветер, носились тучи снега."
13,Максим Горький,Жизнь Клима Самгина,"Он курил немецкую фарфоровую трубку, дым шел из ноздрей его широкого носа, изо рта, трубка висела на груди, между лацканами модного толстого пиджака, и оттуда тоже шел дым."
13,Максим Горький,Жизнь Клима Самгина,"Отмахиваясь от густого дыма, Самгин спросил себя:

«Неужели и это животное занимается политикой?» Как все необычные люди, Безбедов вызывал у Самгина любопытство, — в данном случае любопытство усиливалось еще каким-то неопределенным, но неприятным чувством."
13,Максим Горький,Жизнь Клима Самгина,"Сказав последние слова с явным удовольствием, Безбедов вздохнул, и лицо его исчезло в облаке табачного дыма."
13,Максим Горький,Жизнь Клима Самгина,"В комнате — сумрачно, от стен исходит запах клейстера и сырости."
13,Максим Горький,Жизнь Клима Самгина,"Запах сырости становился теплее, гуще."
13,Максим Горький,Жизнь Клима Самгина,"Все другие сидели смирно, безмолвно, — Самгину казалось уже, что и от соседей его исходит запах клейкой сырости."
13,Максим Горький,Жизнь Клима Самгина,"— Несимпатична, — согласилась Марина, демонстративно отмахиваясь от дыма папиросы, — литератор извинился и спрятал папиросу за спину себе."
13,Максим Горький,Жизнь Клима Самгина,"И, закурив, но отмахиваясь от дыма платком, прищурясь, заговорила снова:

— Старообрядцы очень зашевелились."
13,Максим Горький,Жизнь Клима Самгина,"«Очень провинциальная шуточка», — подумал Самгин, с наслаждением вдыхая свежий воздух, запахи цветов."
13,Максим Горький,Жизнь Клима Самгина,"Еще роса блестела на травах, но было уже душно; из-под ног пары толстых, пегих лошадей взлетала теплая, едкая пыль, крепкий запах лошадиного пота смешивался с пьяным запахом сена и отравлял тяжелой дремотой."
13,Максим Горький,Жизнь Клима Самгина,"В стороне от дороги дымился огромный стог сена, серый пепел сыпался с него, на секунду вспыхивали, судорожно извиваясь, золотисто-красненькие червячки, отовсюду из черно-серого холма выбивались курчавые, синие струйки дыма, а над стогом дым стоял беловатым облаком."
